rlct,mean_divergences,total_divergences,max_divergences,divergences_per_chain,chain_tree_depth,name,dsid,regime,k,c,run,chains,draws,tune,duration
1.9091721713132324,0.0,0,0,[0],8,toru,e-singular,500,3,1.0,2,1,2000,4000,54.379928949999794
1.5323725153082068,0.0,0,0,[0],10,toru,singular1,500,3,1.0,2,1,2000,4000,70.49258318600005
2.131585418313082,0.0,0,0,[0],10,toru,regular,500,5,1.0,2,1,2000,4000,150.08983744900024
2.3668241557267833,0.0,0,0,[0],9,toru,e-singular,500,5,1.0,2,1,2000,4000,98.92404154199994
2.802135863918943,0.0,0,0,[0],10,toru,singular1,500,5,1.0,2,1,2000,4000,99.37513885299995
1.8372806171866922,0.0,0,0,[0],10,toru,regular,500,3,10.0,2,1,2000,4000,80.17271394199997
1.8979468801699013,0.0,0,0,[0],10,toru,e-singular,500,3,10.0,2,1,2000,4000,58.804826780999974
1.2938104303341316,0.0,0,0,[0],10,toru,singular1,500,3,10.0,2,1,2000,4000,77.71704044099988
2.2051032815819736,0.0,0,0,[0],10,toru,regular,500,5,10.0,2,1,2000,4000,163.7293164890002
2.263195384569622,0.0,0,0,[0],10,toru,e-singular,500,5,10.0,2,1,2000,4000,147.74153398299995
1.9839880537279486,0.0,0,0,[0],10,toru,singular1,500,5,10.0,2,1,2000,4000,106.47056582899995
1.526027241159114,0.0,0,0,[0],10,toru,regular,1000,3,0.1,2,1,2000,4000,98.32598070899985
1.3582346897938953,0.0,0,0,[0],8,toru,e-singular,1000,3,0.1,2,1,2000,4000,84.1564750980001
1.7030605864869592,0.0,0,0,[0],8,toru,singular1,1000,3,0.1,2,1,2000,4000,77.68909379300021
2.0676289621507005,0.0,0,0,[0],9,toru,regular,1000,5,0.1,2,1,2000,4000,195.89490410899998
2.2698893993929117,0.0,0,0,[0],9,toru,e-singular,1000,5,0.1,2,1,2000,4000,170.4200457679999
2.4700613937325633,0.0,0,0,[0],9,toru,singular1,1000,5,0.1,2,1,2000,4000,153.18332502700014
1.9836004162467396,0.0,0,0,[0],10,toru,regular,1000,3,0.5,2,1,2000,4000,107.5182171270003
1.6905688410072244,0.0,0,0,[0],9,toru,e-singular,1000,3,0.5,2,1,2000,4000,89.78563614199993
1.3149395601781853,0.0,0,0,[0],9,toru,singular1,1000,3,0.5,2,1,2000,4000,104.10174902100016
2.195050825851432,0.0,0,0,[0],10,toru,regular,1000,5,0.5,2,1,2000,4000,272.7349818319999
2.0893866075186796,0.0,0,0,[0],9,toru,e-singular,1000,5,0.5,2,1,2000,4000,213.91726754599995
2.4478356702367887,0.0,0,0,[0],10,toru,singular1,1000,5,0.5,2,1,2000,4000,190.156238519
1.7091738596090205,0.0,0,0,[0],10,toru,regular,1000,3,1.0,2,1,2000,4000,103.11697306199994
1.695065408569534,0.0,0,0,[0],9,toru,e-singular,1000,3,1.0,2,1,2000,4000,104.29272135000019
1.43603276356436,0.0,0,0,[0],10,toru,singular1,1000,3,1.0,2,1,2000,4000,100.35149385700015
2.192836437882581,0.0,0,0,[0],10,toru,regular,1000,5,1.0,2,1,2000,4000,259.28759801000024
2.1520394249016572,0.0,0,0,[0],10,toru,e-singular,1000,5,1.0,2,1,2000,4000,208.45603212000015
2.4153079745191777,0.0,0,0,[0],10,toru,singular1,1000,5,1.0,2,1,2000,4000,153.03058154100017
2.4851674080554824,0.0,0,0,[0],10,toru,regular,1000,3,10.0,2,1,2000,4000,119.83768768300024
1.7479761461352836,0.0,0,0,[0],10,toru,e-singular,1000,3,10.0,2,1,2000,4000,147.23452353600032
1.3627081008151172,0.0,0,0,[0],10,toru,singular1,1000,3,10.0,2,1,2000,4000,126.13499410900022
2.5165744814118765,0.0,0,0,[0],10,toru,regular,1000,5,10.0,2,1,2000,4000,328.13687826900014
2.538933468291741,0.0,0,0,[0],10,toru,e-singular,1000,5,10.0,2,1,2000,4000,285.9422459860002
1.659904169944012,0.0,0,0,[0],10,toru,singular1,1000,5,10.0,2,1,2000,4000,170.18604303499978
0.7161187706571768,0.0,0,0,[0],7,toru,regular,50,3,0.1,3,1,2000,4000,27.516080254999906
0.6495314358396439,0.0,0,0,[0],7,toru,e-singular,50,3,0.1,3,1,2000,4000,25.216263548999905
0.9123614979593228,0.0,0,0,[0],7,toru,singular1,50,3,0.1,3,1,2000,4000,25.765943545000027
0.6746197858934242,0.0,0,0,[0],7,toru,regular,50,5,0.1,3,1,2000,4000,36.86206640599994
0.7608792291411465,0.0,0,0,[0],7,toru,e-singular,50,5,0.1,3,1,2000,4000,29.914952917999926
0.8236378364047718,0.0,0,0,[0],7,toru,singular1,50,5,0.1,3,1,2000,4000,33.443628333000106
1.2602562567073374,0.0,0,0,[0],9,toru,regular,50,3,0.5,3,1,2000,4000,29.581116667999595
1.2432294184234223,0.0,0,0,[0],8,toru,e-singular,50,3,0.5,3,1,2000,4000,25.751649038999858
1.3388085182364766,0.0,0,0,[0],8,toru,singular1,50,3,0.5,3,1,2000,4000,28.783785010999964
1.2984193165294164,0.0,0,0,[0],8,toru,regular,50,5,0.5,3,1,2000,4000,40.307228470000155
1.825272956231835,0.0,0,0,[0],8,toru,e-singular,50,5,0.5,3,1,2000,4000,35.23999250800034
2.038399975225934,0.0,0,0,[0],9,toru,singular1,50,5,0.5,3,1,2000,4000,42.81853409099995
1.67348607855121,0.0,0,0,[0],8,toru,regular,50,3,1.0,3,1,2000,4000,32.06535614099994
1.3852904225409033,0.0,0,0,[0],8,toru,e-singular,50,3,1.0,3,1,2000,4000,32.034162481000294
1.6823527047741924,0.0,0,0,[0],9,toru,singular1,50,3,1.0,3,1,2000,4000,34.49762461899991
1.8937994480691263,0.0,0,0,[0],9,toru,regular,50,5,1.0,3,1,2000,4000,44.90399554600026
2.0237583655123714,0.0,0,0,[0],8,toru,e-singular,50,5,1.0,3,1,2000,4000,31.989539093000076
2.417688957816534,0.0,0,0,[0],9,toru,singular1,50,5,1.0,3,1,2000,4000,32.98134051099987
1.553816350015675,0.0,0,0,[0],10,toru,regular,50,3,10.0,3,1,2000,4000,27.29390619700007
2.09382045801904,0.0,0,0,[0],9,toru,e-singular,50,3,10.0,3,1,2000,4000,24.573296520999975
1.6546516388815145,0.0,0,0,[0],10,toru,singular1,50,3,10.0,3,1,2000,4000,31.01288178599998
2.2102846894287347,0.0,0,0,[0],10,toru,regular,50,5,10.0,3,1,2000,4000,45.59557140400011
2.112924980868962,0.0,0,0,[0],9,toru,e-singular,50,5,10.0,3,1,2000,4000,35.78800381300016
2.744437247809285,0.0,0,0,[0],10,toru,singular1,50,5,10.0,3,1,2000,4000,41.493957304000105
1.2682798293300486,0.0,0,0,[0],8,toru,regular,250,3,0.1,3,1,2000,4000,37.97081247999995
1.2363127329107606,0.0,0,0,[0],8,toru,e-singular,250,3,0.1,3,1,2000,4000,34.268586541999866
1.3693887881420472,0.0,0,0,[0],8,toru,singular1,250,3,0.1,3,1,2000,4000,37.59075919700035
1.2696128332449121,0.0,0,0,[0],8,toru,regular,250,5,0.1,3,1,2000,4000,71.3887013829999
1.5901128164844083,0.0,0,0,[0],8,toru,e-singular,250,5,0.1,3,1,2000,4000,57.39330833300028
1.7289850238732014,0.0,0,0,[0],8,toru,singular1,250,5,0.1,3,1,2000,4000,53.706129190999945
1.614349943114505,0.0,0,0,[0],9,toru,regular,250,3,0.5,3,1,2000,4000,45.81938182699969
1.760842302239779,0.0,0,0,[0],9,toru,e-singular,250,3,0.5,3,1,2000,4000,40.31559046099983
1.4137323682099814,0.0,0,0,[0],9,toru,singular1,250,3,0.5,3,1,2000,4000,46.77257917199995
1.8788438040294757,0.0,0,0,[0],9,toru,regular,250,5,0.5,3,1,2000,4000,78.18927193299987
2.3998717636240663,0.0,0,0,[0],9,toru,e-singular,250,5,0.5,3,1,2000,4000,67.32796353200001
2.423479589569436,0.0,0,0,[0],9,toru,singular1,250,5,0.5,3,1,2000,4000,76.00261623699998
1.5531419114171006,0.0,0,0,[0],10,toru,regular,250,3,1.0,3,1,2000,4000,56.03760409999995
1.9033475697401823,0.0,0,0,[0],9,toru,e-singular,250,3,1.0,3,1,2000,4000,42.05261270699975
1.3842700050818861,0.0,0,0,[0],9,toru,singular1,250,3,1.0,3,1,2000,4000,49.980086032000145
2.090366510131749,0.0,0,0,[0],10,toru,regular,250,5,1.0,3,1,2000,4000,92.16644602500037
2.3986594124033753,0.0,0,0,[0],10,toru,e-singular,250,5,1.0,3,1,2000,4000,75.19564670199998
2.212316578478635,0.0,0,0,[0],10,toru,singular1,250,5,1.0,3,1,2000,4000,69.95396564600014
2.030721804923189,0.0,0,0,[0],10,toru,regular,250,3,10.0,3,1,2000,4000,46.49943741600009
2.1608618206145174,0.0,0,0,[0],10,toru,e-singular,250,3,10.0,3,1,2000,4000,40.61849286400002
1.46535305960251,0.0,0,0,[0],10,toru,singular1,250,3,10.0,3,1,2000,4000,50.32170036599973
2.4529500543918723,0.0,0,0,[0],10,toru,regular,250,5,10.0,3,1,2000,4000,125.29100276500003
2.548556594485789,0.0,0,0,[0],10,toru,e-singular,250,5,10.0,3,1,2000,4000,81.95932670999991
1.7975821619261576,0.0,0,0,[0],10,toru,singular1,250,5,10.0,3,1,2000,4000,77.79019191899988
1.1701850846443713,0.0,0,0,[0],9,toru,regular,500,3,0.1,3,1,2000,4000,60.336729647000084
1.27516090001739,0.0,0,0,[0],8,toru,e-singular,500,3,0.1,3,1,2000,4000,51.95733486400013
1.4930034915442454,0.0,0,0,[0],9,toru,singular1,500,3,0.1,3,1,2000,4000,53.98288847200001
1.5175896281900731,0.0,0,0,[0],9,toru,regular,500,5,0.1,3,1,2000,4000,117.29090568499987
1.8270997299692655,0.0,0,0,[0],8,toru,e-singular,500,5,0.1,3,1,2000,4000,93.14211581900008
2.163150518905998,0.0,0,0,[0],9,toru,singular1,500,5,0.1,3,1,2000,4000,91.39519568699961
1.6538851397190915,0.0,0,0,[0],10,toru,regular,500,3,0.5,3,1,2000,4000,70.6083809089996
1.4342810153009218,0.0,0,0,[0],9,toru,e-singular,500,3,0.5,3,1,2000,4000,62.03729711999995
1.6646123177872736,0.0,0,0,[0],9,toru,singular1,500,3,0.5,3,1,2000,4000,59.69998451499987
2.1349637197168723,0.0,0,0,[0],10,toru,regular,500,5,0.5,3,1,2000,4000,142.23568222999984
1.919242015690384,0.0,0,0,[0],9,toru,e-singular,500,5,0.5,3,1,2000,4000,129.7087722629999
2.7572813425507476,0.0,0,0,[0],9,toru,singular1,500,5,0.5,3,1,2000,4000,123.2628471779999
1.5788466005921449,0.0,0,0,[0],10,toru,regular,500,3,1.0,3,1,2000,4000,78.61896311300006
1.3293970577273548,0.0,0,0,[0],9,toru,e-singular,500,3,1.0,3,1,2000,4000,66.93570434799994
1.5362806148290264,0.0,0,0,[0],10,toru,singular1,500,3,1.0,3,1,2000,4000,65.89866583900039
1.8164505980052246,0.0,0,0,[0],10,toru,regular,500,5,1.0,3,1,2000,4000,174.46915916299986
1.9794009649959177,0.0,0,0,[0],9,toru,e-singular,500,5,1.0,3,1,2000,4000,108.39652399399984
2.411868096064841,0.0,0,0,[0],10,toru,singular1,500,5,1.0,3,1,2000,4000,85.29178460399999
2.073071538915576,0.0,0,0,[0],9,toru,regular,500,3,10.0,3,1,2000,4000,71.27310083599968
1.8557887915703764,0.0,0,0,[0],10,toru,e-singular,500,3,10.0,3,1,2000,4000,68.94720596600018
1.2962703789054115,0.0,0,0,[0],10,toru,singular1,500,3,10.0,3,1,2000,4000,73.47066707900012
2.2524192014110973,0.0,0,0,[0],10,toru,regular,500,5,10.0,3,1,2000,4000,241.26838742499967
1.9783767497732292,0.0,0,0,[0],10,toru,e-singular,500,5,10.0,3,1,2000,4000,205.60323154599973
2.228205083928848,0.0,0,0,[0],10,toru,singular1,500,5,10.0,3,1,2000,4000,120.94392200099992
1.4443085870122079,0.0,0,0,[0],8,toru,regular,1000,3,0.1,3,1,2000,4000,91.15685697399977
1.3594049855077788,0.0,0,0,[0],8,toru,e-singular,1000,3,0.1,3,1,2000,4000,86.67109551900012
1.6721537551419745,0.0,0,0,[0],9,toru,singular1,1000,3,0.1,3,1,2000,4000,78.19991794199996
1.811150700268778,0.0,0,0,[0],9,toru,regular,1000,5,0.1,3,1,2000,4000,201.78241137099985
2.006477473425766,0.0,0,0,[0],9,toru,e-singular,1000,5,0.1,3,1,2000,4000,223.68267993699965
2.6267641226770087,0.0,0,0,[0],9,toru,singular1,1000,5,0.1,3,1,2000,4000,170.80703511799948
1.563511420938365,0.0,0,0,[0],10,toru,regular,1000,3,0.5,3,1,2000,4000,93.66759386900003
1.5484207856446313,0.0,0,0,[0],9,toru,e-singular,1000,3,0.5,3,1,2000,4000,91.84908089400005
1.5722167429270744,0.0,0,0,[0],9,toru,singular1,1000,3,0.5,3,1,2000,4000,100.4909899700001
2.158516538080098,0.0,0,0,[0],10,toru,regular,1000,5,0.5,3,1,2000,4000,276.374252651
1.9542224025465553,0.0,0,0,[0],10,toru,e-singular,1000,5,0.5,3,1,2000,4000,236.76771650799947
2.8157163451715292,0.0,0,0,[0],10,toru,singular1,1000,5,0.5,3,1,2000,4000,207.6579782240001
1.5472604117444966,0.0,0,0,[0],10,toru,regular,1000,3,1.0,3,1,2000,4000,102.79362546499988
1.7531542436063874,0.0,0,0,[0],9,toru,e-singular,1000,3,1.0,3,1,2000,4000,101.52855294900019
1.7447748657760884,0.0,0,0,[0],10,toru,singular1,1000,3,1.0,3,1,2000,4000,101.1557000820003
2.2990704548805114,0.0,0,0,[0],10,toru,regular,1000,5,1.0,3,1,2000,4000,273.9503239579999
1.9386918184269986,0.0,0,0,[0],10,toru,e-singular,1000,5,1.0,3,1,2000,4000,263.69619311600036
2.393150646721594,0.0,0,0,[0],10,toru,singular1,1000,5,1.0,3,1,2000,4000,184.195796643
1.653858679635342,0.0,0,0,[0],10,toru,regular,1000,3,10.0,3,1,2000,4000,152.29058381299956
1.4310126867861712,0.0,0,0,[0],10,toru,e-singular,1000,3,10.0,3,1,2000,4000,137.80981017500017
1.0518687037462486,0.0,0,0,[0],10,toru,singular1,1000,3,10.0,3,1,2000,4000,114.90737662999982
2.0873536144088902,0.0,0,0,[0],10,toru,regular,1000,5,10.0,3,1,2000,4000,381.7696392160001
1.9895512674578328,0.0,0,0,[0],10,toru,e-singular,1000,5,10.0,3,1,2000,4000,416.74891396500016
1.7118652647079284,0.0,0,0,[0],10,toru,singular1,1000,5,10.0,3,1,2000,4000,195.7371578729999
0.8064684049923058,0.0,0,0,[0],8,toru,regular,50,3,0.1,4,1,2000,4000,29.114164040000105
0.923155873578516,0.0,0,0,[0],7,toru,e-singular,50,3,0.1,4,1,2000,4000,25.61480202599978
0.8284470575253754,0.0,0,0,[0],8,toru,singular1,50,3,0.1,4,1,2000,4000,26.013250492000225
0.6943976430302744,0.0,0,0,[0],8,toru,regular,50,5,0.1,4,1,2000,4000,38.138192180999795
0.7002951176436492,0.0,0,0,[0],7,toru,e-singular,50,5,0.1,4,1,2000,4000,32.679609884000456
0.8805994659358216,0.0,0,0,[0],7,toru,singular1,50,5,0.1,4,1,2000,4000,34.18185885999992
1.5125628786941563,0.0,0,0,[0],9,toru,regular,50,3,0.5,4,1,2000,4000,32.961188440000114
1.4805540864612239,0.0,0,0,[0],8,toru,e-singular,50,3,0.5,4,1,2000,4000,26.97858421899946
1.4591836377684777,0.0,0,0,[0],9,toru,singular1,50,3,0.5,4,1,2000,4000,33.28628233600011
1.5636601793415115,0.0,0,0,[0],9,toru,regular,50,5,0.5,4,1,2000,4000,47.74023205699996
1.839835980850886,0.0,0,0,[0],8,toru,e-singular,50,5,0.5,4,1,2000,4000,39.89370494400009
2.0569445242029523,0.0,0,0,[0],9,toru,singular1,50,5,0.5,4,1,2000,4000,43.164695479999864
1.2520946637889943,0.0,0,0,[0],8,toru,regular,50,3,1.0,4,1,2000,4000,35.19928749399969
1.321894532878367,0.0,0,0,[0],8,toru,e-singular,50,3,1.0,4,1,2000,4000,33.1905299
1.8677138769670398,0.0,0,0,[0],8,toru,singular1,50,3,1.0,4,1,2000,4000,33.01999270600027
1.9389619903620983,0.0,0,0,[0],10,toru,regular,50,5,1.0,4,1,2000,4000,54.57297287399979
2.151834548466119,0.0,0,0,[0],9,toru,e-singular,50,5,1.0,4,1,2000,4000,36.11931346599977
2.4696546651515083,0.0,0,0,[0],9,toru,singular1,50,5,1.0,4,1,2000,4000,36.10927046599954
1.791387486476463,0.0,0,0,[0],9,toru,regular,50,3,10.0,4,1,2000,4000,28.420339502999923
1.9386635038051048,0.0,0,0,[0],9,toru,e-singular,50,3,10.0,4,1,2000,4000,23.38013057399985
2.802203949646117,0.0,0,0,[0],9,toru,singular1,50,3,10.0,4,1,2000,4000,24.66852273099994
2.227715697464714,0.0,0,0,[0],10,toru,regular,50,5,10.0,4,1,2000,4000,47.51444029400045
2.5260929534282033,0.0,0,0,[0],10,toru,e-singular,50,5,10.0,4,1,2000,4000,35.29700294200029
3.0586273815749228,0.0,0,0,[0],10,toru,singular1,50,5,10.0,4,1,2000,4000,34.939498032999836
1.0838229939001642,0.0,0,0,[0],9,toru,regular,250,3,0.1,4,1,2000,4000,46.90800228199987
1.3103296928598942,0.0,0,0,[0],8,toru,e-singular,250,3,0.1,4,1,2000,4000,41.62220258100024
1.3123325242945252,0.0,0,0,[0],8,toru,singular1,250,3,0.1,4,1,2000,4000,37.63981753899952
1.411347399794578,0.0,0,0,[0],8,toru,regular,250,5,0.1,4,1,2000,4000,66.86929353699998
1.4189865763920981,0.0,0,0,[0],8,toru,e-singular,250,5,0.1,4,1,2000,4000,56.9591049010005
1.625551573161674,0.0,0,0,[0],8,toru,singular1,250,5,0.1,4,1,2000,4000,57.72556935599914
1.4430967752110206,0.0,0,0,[0],10,toru,regular,250,3,0.5,4,1,2000,4000,52.96927206000055
1.698038466214736,0.0,0,0,[0],8,toru,e-singular,250,3,0.5,4,1,2000,4000,39.419002571999954
1.4989023212967947,0.0,0,0,[0],9,toru,singular1,250,3,0.5,4,1,2000,4000,45.73579123499985
1.981621192731342,0.0,0,0,[0],9,toru,regular,250,5,0.5,4,1,2000,4000,83.45325077500001
2.340992230847523,0.0,0,0,[0],9,toru,e-singular,250,5,0.5,4,1,2000,4000,64.79398076400048
2.5791477619807246,0.0,0,0,[0],9,toru,singular1,250,5,0.5,4,1,2000,4000,79.6916153079992
1.7466375247111776,0.0,0,0,[0],8,toru,regular,250,3,1.0,4,1,2000,4000,51.217358013000194
1.5680450967747597,0.0,0,0,[0],8,toru,e-singular,250,3,1.0,4,1,2000,4000,43.469940398999825
2.0868457766084076,0.0,0,0,[0],9,toru,singular1,250,3,1.0,4,1,2000,4000,49.42259103200013
2.0284660885890853,0.0,0,0,[0],10,toru,regular,250,5,1.0,4,1,2000,4000,95.56150519400035
2.378291265347568,0.0,0,0,[0],9,toru,e-singular,250,5,1.0,4,1,2000,4000,61.65510173199982
2.7063767678559976,0.0,0,0,[0],9,toru,singular1,250,5,1.0,4,1,2000,4000,64.13224991299921
1.8603762665528225,0.0,0,0,[0],10,toru,regular,250,3,10.0,4,1,2000,4000,51.084645137000734
1.5424458124415457,0.0,0,0,[0],9,toru,e-singular,250,3,10.0,4,1,2000,4000,38.598637617999884
1.6049075314488872,0.0,0,0,[0],10,toru,singular1,250,3,10.0,4,1,2000,4000,40.76199231699957
2.215848867829646,0.0,0,0,[0],10,toru,regular,250,5,10.0,4,1,2000,4000,124.12951935399997
2.2562848354498573,0.0,0,0,[0],10,toru,e-singular,250,5,10.0,4,1,2000,4000,64.16230291000011
2.1347101866787,0.0,0,0,[0],10,toru,singular1,250,5,10.0,4,1,2000,4000,80.16219084900058
1.383283689350978,0.0,0,0,[0],10,toru,regular,500,3,0.1,4,1,2000,4000,71.07790923399989
1.134376125684858,0.0,0,0,[0],8,toru,e-singular,500,3,0.1,4,1,2000,4000,54.84556106800028
1.4550721381760563,0.0,0,0,[0],9,toru,singular1,500,3,0.1,4,1,2000,4000,55.7717106099999
1.5641008437076969,0.0,0,0,[0],9,toru,regular,500,5,0.1,4,1,2000,4000,111.46505388900005
1.6677156406953857,0.0,0,0,[0],8,toru,e-singular,500,5,0.1,4,1,2000,4000,87.37128017099985
2.3408294346718215,0.0,0,0,[0],9,toru,singular1,500,5,0.1,4,1,2000,4000,93.33042532700074
1.6743636040270806,0.0,0,0,[0],9,toru,regular,500,3,0.5,4,1,2000,4000,53.09705635099999
1.6056098709459565,0.0,0,0,[0],8,toru,e-singular,500,3,0.5,4,1,2000,4000,53.8131983659996
1.6665223637775457,0.0,0,0,[0],9,toru,singular1,500,3,0.5,4,1,2000,4000,61.38127989399982
2.206089550752077,0.0,0,0,[0],10,toru,regular,500,5,0.5,4,1,2000,4000,142.82556463799938
1.9907158531209919,0.0,0,0,[0],9,toru,e-singular,500,5,0.5,4,1,2000,4000,133.32827144099974
2.731299970339339,0.0,0,0,[0],10,toru,singular1,500,5,0.5,4,1,2000,4000,124.87398042400037
1.6762530762701815,0.0,0,0,[0],10,toru,regular,500,3,1.0,4,1,2000,4000,86.96099902599963
1.7267957833626149,0.0,0,0,[0],9,toru,e-singular,500,3,1.0,4,1,2000,4000,60.40072209700065
1.7616808608170265,0.0,0,0,[0],10,toru,singular1,500,3,1.0,4,1,2000,4000,58.14361827999983
2.202622446072974,0.0,0,0,[0],10,toru,regular,500,5,1.0,4,1,2000,4000,162.09181718499985
2.1524867057162878,0.0,0,0,[0],9,toru,e-singular,500,5,1.0,4,1,2000,4000,109.12081604899959
2.845580548285274,0.0,0,0,[0],10,toru,singular1,500,5,1.0,4,1,2000,4000,99.91514361500049
1.6152538676124586,0.0,0,0,[0],10,toru,regular,500,3,10.0,4,1,2000,4000,68.18905243799964
1.724019919472504,0.0,0,0,[0],10,toru,e-singular,500,3,10.0,4,1,2000,4000,64.06997085300009
1.3259865033895502,0.0,0,0,[0],10,toru,singular1,500,3,10.0,4,1,2000,4000,66.99197754899978
2.0097378434645474,0.0,0,0,[0],10,toru,regular,500,5,10.0,4,1,2000,4000,203.94822507200024
2.209541541833905,0.0,0,0,[0],10,toru,e-singular,500,5,10.0,4,1,2000,4000,187.0936277640003
2.2429074402581763,0.0,0,0,[0],10,toru,singular1,500,5,10.0,4,1,2000,4000,121.82687254700068
1.4661939860361732,0.0,0,0,[0],8,toru,regular,1000,3,0.1,4,1,2000,4000,86.07544749299996
1.4241989779108528,0.0,0,0,[0],9,toru,e-singular,1000,3,0.1,4,1,2000,4000,94.87439197999993
1.6910679746832655,0.0,0,0,[0],9,toru,singular1,1000,3,0.1,4,1,2000,4000,92.88915987700057
1.8977648840809898,0.0,0,0,[0],9,toru,regular,1000,5,0.1,4,1,2000,4000,193.43560692699975
2.218293334954229,0.0,0,0,[0],9,toru,e-singular,1000,5,0.1,4,1,2000,4000,186.86547652399986
2.563777228819457,0.0,0,0,[0],9,toru,singular1,1000,5,0.1,4,1,2000,4000,164.41621826600021
1.7389776502404342,0.0,0,0,[0],9,toru,regular,1000,3,0.5,4,1,2000,4000,91.76176848099931
1.8711572125947977,0.0,0,0,[0],9,toru,e-singular,1000,3,0.5,4,1,2000,4000,104.79407014900062
1.666891054095364,0.0,0,0,[0],9,toru,singular1,1000,3,0.5,4,1,2000,4000,116.05369946700011
2.0812983589803387,0.0,0,0,[0],10,toru,regular,1000,5,0.5,4,1,2000,4000,276.2385863319996
2.3373925873312023,0.0,0,0,[0],10,toru,e-singular,1000,5,0.5,4,1,2000,4000,240.8802823750002
2.78957662212849,0.0,0,0,[0],10,toru,singular1,1000,5,0.5,4,1,2000,4000,208.41344866500003
1.9348089296787705,0.0,0,0,[0],10,toru,regular,1000,3,1.0,4,1,2000,4000,149.35029601799943
1.6979291285775808,0.0,0,0,[0],9,toru,e-singular,1000,3,1.0,4,1,2000,4000,109.38537712899961
1.386567143835474,0.0,0,0,[0],10,toru,singular1,1000,3,1.0,4,1,2000,4000,113.15004143799979
2.34269298382191,0.0,0,0,[0],10,toru,regular,1000,5,1.0,4,1,2000,4000,308.4773943150003
2.108157699288939,0.0,0,0,[0],10,toru,e-singular,1000,5,1.0,4,1,2000,4000,205.41387939700053
2.3326636515408885,0.0,0,0,[0],10,toru,singular1,1000,5,1.0,4,1,2000,4000,202.87065944200003
1.8891104191691623,0.0,0,0,[0],10,toru,regular,1000,3,10.0,4,1,2000,4000,151.18659380900044
1.3561407549771336,0.0,0,0,[0],10,toru,e-singular,1000,3,10.0,4,1,2000,4000,161.74096526700032
1.1491889876353016,0.0,0,0,[0],10,toru,singular1,1000,3,10.0,4,1,2000,4000,129.58629294099956
2.475850201304902,0.0,0,0,[0],10,toru,regular,1000,5,10.0,4,1,2000,4000,344.91198625000015
2.0723103266521723,0.0,0,0,[0],10,toru,e-singular,1000,5,10.0,4,1,2000,4000,279.22748957899967
1.763375009293182,0.0,0,0,[0],10,toru,singular1,1000,5,10.0,4,1,2000,4000,285.01763407900035
0.7219969160395792,0.0,0,0,[0],7,toru,regular,50,3,0.1,5,1,2000,4000,27.681450807000147
0.7367025487311233,0.0,0,0,[0],8,toru,e-singular,50,3,0.1,5,1,2000,4000,26.26141611499952
0.7817845498265239,0.0,0,0,[0],8,toru,singular1,50,3,0.1,5,1,2000,4000,25.98174030700011
0.7408234154994551,0.0,0,0,[0],7,toru,regular,50,5,0.1,5,1,2000,4000,36.4734849030001
0.7392778566256477,0.0,0,0,[0],7,toru,e-singular,50,5,0.1,5,1,2000,4000,33.724686668000686
0.7748706306689026,0.0,0,0,[0],8,toru,singular1,50,5,0.1,5,1,2000,4000,32.21107102299993
1.1684305912259927,0.0,0,0,[0],8,toru,regular,50,3,0.5,5,1,2000,4000,28.54041861800033
1.5005569429277477,0.0,0,0,[0],8,toru,e-singular,50,3,0.5,5,1,2000,4000,28.920701271000326
1.311595515016285,0.0,0,0,[0],9,toru,singular1,50,3,0.5,5,1,2000,4000,30.222378633000517
1.5212695597554307,0.0,0,0,[0],9,toru,regular,50,5,0.5,5,1,2000,4000,44.40443758100082
2.1871932842164172,0.0,0,0,[0],9,toru,e-singular,50,5,0.5,5,1,2000,4000,41.19244088400046
1.9339797885968288,0.0,0,0,[0],8,toru,singular1,50,5,0.5,5,1,2000,4000,38.63721071799955
1.4272132001479738,0.0,0,0,[0],8,toru,regular,50,3,1.0,5,1,2000,4000,29.32547965499998
1.3897065382591216,0.0,0,0,[0],8,toru,e-singular,50,3,1.0,5,1,2000,4000,34.359083125000325
1.3995118587623727,0.0,0,0,[0],8,toru,singular1,50,3,1.0,5,1,2000,4000,33.499741888000244
1.8006573481273125,0.0,0,0,[0],9,toru,regular,50,5,1.0,5,1,2000,4000,50.705788295000275
2.379688586462123,0.0,0,0,[0],9,toru,e-singular,50,5,1.0,5,1,2000,4000,34.59073475599962
2.5885722657236463,0.0,0,0,[0],9,toru,singular1,50,5,1.0,5,1,2000,4000,33.21393131299919
2.0289640638154567,0.0,0,0,[0],10,toru,regular,50,3,10.0,5,1,2000,4000,25.801547430999562
1.877079273061928,0.0,0,0,[0],10,toru,e-singular,50,3,10.0,5,1,2000,4000,25.328761927000414
2.0017369983940743,0.0,0,0,[0],10,toru,singular1,50,3,10.0,5,1,2000,4000,27.925083949999134
2.2568967883682047,0.0,0,0,[0],10,toru,regular,50,5,10.0,5,1,2000,4000,51.785358615000405
2.8406465282400437,0.0,0,0,[0],10,toru,e-singular,50,5,10.0,5,1,2000,4000,38.376089677999516
2.422882348891722,0.0,0,0,[0],10,toru,singular1,50,5,10.0,5,1,2000,4000,42.541192873
1.1213413644044425,0.0,0,0,[0],8,toru,regular,250,3,0.1,5,1,2000,4000,39.03177583900015
1.1883229145599796,0.0,0,0,[0],8,toru,e-singular,250,3,0.1,5,1,2000,4000,36.52613469300013
