trial,RLCT,beta,c,n,chain_size
5,0.692531620731139,1.56324995567926,10,600,4000
5,0.745317849239169,1.52646578710193,10,700,4000
5,0.789710798501576,1.49597320044925,10,800,4000
5,0.774379056270489,1.44764827301084,10,1000,4000
6,0.385198275314242,0.217147240951626,0.5,10,4000
6,0.601677160027537,0.108573620475813,0.5,100,4000
6,0.650120360018807,0.0943695829088774,0.5,200,4000
6,0.600886162421505,0.087661127019073,0.5,300,4000
6,0.79086682638773,0.0834520501738335,0.5,400,4000
6,0.793615960139022,0.0781624977839631,0.5,600,4000
6,0.636752423016468,0.0747986600224627,0.5,800,4000
6,0.792197330686659,0.072382413650542,0.5,1000,4000
6,0.463867781812548,0.325720861427439,0.75,10,4000
6,0.591983797497299,0.162860430713719,0.75,100,4000
6,0.678555613474429,0.141554374363316,0.75,200,4000
6,0.712629955706546,0.135833615624029,0.75,250,4000
6,0.730901131011158,0.13149169052861,0.75,300,4000
6,0.810335875979554,0.12517807526075,0.75,400,4000
6,0.665687682299783,0.117243746675945,0.75,600,4000
6,0.843663065984169,0.110255288923202,0.75,900,4000
6,0.691338229856031,0.108573620475813,0.75,1000,4000
6,0.55574569978371,0.434294481903252,1,10,4000
6,0.568612272677116,0.217147240951626,1,100,4000
6,0.707036959507802,0.188739165817755,1,200,4000
6,0.770759191963282,0.181111487498706,1,250,4000
6,0.672743108242127,0.175322254038146,1,300,4000
6,0.796373795984516,0.166904100347667,1,400,4000
6,0.827627013369946,0.156324995567926,1,600,4000
6,0.690476317338789,0.149597320044925,1,800,4000
6,0.7963526876994,0.144764827301084,1,1000,4000
6,0.610047169560679,0.542868102379065,1.25,10,4000
6,0.653394485314532,0.271434051189532,1.25,100,4000
6,0.700108878794041,0.235923957272194,1.25,200,4000
6,0.70488293304063,0.226389359373382,1.25,250,4000
6,0.686417610457976,0.201138990617503,1.25,500,4000
6,0.644530948580181,0.190808223387741,1.25,700,4000
6,0.711071942018433,0.183758814872004,1.25,900,4000
6,0.802277670705626,0.186996650056157,1.25,800,4000
6,0.597152040712495,0.651441722854878,1.5,10,4000
6,0.72553249300846,0.325720861427439,1.5,100,4000
6,0.71082496076903,0.283108748726632,1.5,200,4000
6,0.662542836618693,0.262983381057219,1.5,300,4000
6,0.83378231728681,0.241366788741004,1.5,500,4000
6,0.673453417789577,0.234487493351889,1.5,600,4000
6,0.734271535844839,0.224395980067388,1.5,800,4000
6,0.930877306399802,0.220510577846405,1.5,900,4000
6,0.709299032551699,0.217147240951626,1.5,1000,4000
6,0.567644984721721,0.760015343330691,1.75,10,4000
6,0.703175611174327,0.380007671665345,1.75,100,4000
6,0.673261367552715,0.330293540181071,1.75,200,4000
6,0.643203879881967,0.306813944566756,1.75,300,4000
6,0.763697644861734,0.292082175608417,1.75,400,4000
6,0.5922718338642,0.281594586864504,1.75,500,4000
6,0.675253916173012,0.261795310078619,1.75,800,4000
6,0.728292952509091,0.253338447776897,1.75,1000,4000
6,0.591212047159968,0.868588963806504,2,10,4000
6,0.774067930974174,0.511244437270663,2,50,4000
6,0.790828917901194,0.39915098238271,2,150,4000
6,0.785169995961052,0.362222974997411,2,250,4000
6,0.698054676485774,0.333808200695334,2,400,4000
6,0.807597491711845,0.312649991135852,2,600,4000
6,0.659301299543754,0.305293157420386,2,700,4000
6,0.927559942049536,0.294014103795206,2,900,4000
6,0.67721353448654,0.299194640089851,2,800,4000
6,0.655958891849453,1.08573620475813,2.5,10,4000
6,0.787050944522359,0.542868102379065,2.5,100,4000
6,0.762167368329712,0.471847914544387,2.5,200,4000
6,0.753043920751423,0.438305635095365,2.5,300,4000
6,0.899802154402404,0.417260250869168,2.5,400,4000
6,0.683218284153442,0.402277981235006,2.5,500,4000
6,0.774964886788115,0.390812488919816,2.5,600,4000
6,0.670704510745996,0.381616446775482,2.5,700,4000
6,0.753156444061519,0.36191206825271,2.5,1000,4000
6,0.714889491241076,0.373993300112313,2.5,800,4000
6,0.734994673621622,2.17147240951626,5,10,4000
6,1.02223592535242,1.08573620475813,5,100,4000
6,0.7133896583357,0.943695829088774,5,200,4000
6,0.608859917034736,0.876611270190731,5,300,4000
6,0.866048604496071,0.834520501738335,5,400,4000
6,0.693156899079905,0.781624977839631,5,600,4000
6,0.890500226411387,0.735035259488015,5,900,4000
6,0.79082612737966,0.747986600224627,5,800,4000
6,0.755693729884665,4.34294481903252,10,10,4000
6,1.66678397441244,2.17147240951626,10,100,4000
6,0.889609176505506,1.88739165817755,10,200,4000
6,0.943201963370973,1.75322254038146,10,300,4000
6,0.85978037837063,1.60911192494003,10,500,4000
6,0.663774782320826,1.52646578710193,10,700,4000
6,0.850429086544487,1.44764827301084,10,1000,4000
7,0.43799881562427,0.217147240951626,0.5,10,4000
7,0.637933466676064,0.108573620475813,0.5,100,4000
7,0.689201337507029,0.0943695829088774,0.5,200,4000
7,0.708185026495131,0.087661127019073,0.5,300,4000
7,0.664914104601436,0.0804555962470012,0.5,500,4000
7,0.670083771300815,0.0763232893550965,0.5,700,4000
7,0.850466551241263,0.072382413650542,0.5,1000,4000
7,0.484854374983785,0.325720861427439,0.75,10,4000
7,0.613984052078953,0.162860430713719,0.75,100,4000
7,0.741954949592951,0.149681618393516,0.75,150,4000
7,0.770785233326021,0.141554374363316,0.75,200,4000
7,0.663100352172444,0.13149169052861,0.75,300,4000
7,0.676085445075861,0.120683394370502,0.75,500,4000
7,0.875156444570874,0.117243746675945,0.75,600,4000
7,0.673691567865448,0.114484934032645,0.75,700,4000
7,0.742985049256321,0.108573620475813,0.75,1000,4000
7,0.520696823472779,0.434294481903252,1,10,4000
7,0.698043150709358,0.255622218635331,1,50,4000
7,0.695171846989041,0.199575491191355,1,150,4000
7,0.678948036292309,0.188739165817755,1,200,4000
7,0.791956848215044,0.166904100347667,1,400,4000
7,0.660724875748687,0.175322254038146,1,300,4000
7,0.657656422003149,0.149597320044925,1,800,4000
7,0.772718986719187,0.152646578710193,1,700,4000
7,0.739738908187127,0.144764827301084,1,1000,4000
7,0.537394212911794,0.542868102379065,1.25,10,4000
7,0.797333482491171,0.319527773294164,1.25,50,4000
7,0.561618411250084,0.271434051189532,1.25,100,4000
7,0.688412628344602,0.249469363989194,1.25,150,4000
7,0.690468027913816,0.219152817547683,1.25,300,4000
7,0.731139438281572,0.208630125434584,1.25,400,4000
7,0.689745539005203,0.195406244459908,1.25,600,4000
7,0.739913282952459,0.186996650056157,1.25,800,4000
7,0.618294676840573,0.651441722854878,1.5,10,4000
7,0.806949455145274,0.383433327952997,1.5,50,4000
7,0.725927980956825,0.283108748726632,1.5,200,4000
7,0.656277417121946,0.262983381057219,1.5,300,4000
7,0.740783532336513,0.250356150521501,1.5,400,4000
7,0.879519464153305,0.228969868065289,1.5,700,4000
7,0.740939753506957,0.217147240951626,1.5,1000,4000
7,0.539486500991969,0.760015343330691,1.75,10,4000
7,0.841780692850297,0.349257109584871,1.75,150,4000
7,0.743178063910519,0.306813944566756,1.75,300,4000
7,0.675802299522336,0.273568742243871,1.75,600,4000
7,0.80364688639978,0.257262340820805,1.75,900,4000
7,0.791234624739216,0.253338447776897,1.75,1000,4000
7,0.615943048485534,0.868588963806504,2,10,4000
7,0.721240421368263,0.434294481903252,2,100,4000
7,0.701240389131165,0.362222974997411,2,250,4000
7,0.629027087069617,0.312649991135852,2,600,4000
7,0.698620130037942,0.321822384988005,2,500,4000
7,0.887772680206673,0.294014103795206,2,900,4000
7,0.806507572992541,0.289529654602168,2,1000,4000
7,0.607419153839275,1.08573620475813,2.5,10,4000
7,0.689068755816252,0.542868102379065,2.5,100,4000
7,0.749184594557905,0.471847914544387,2.5,200,4000
7,0.647646691074465,0.438305635095365,2.5,300,4000
7,0.69532409304081,0.381616446775482,2.5,700,4000
7,0.817629522296502,0.36191206825271,2.5,1000,4000
7,0.658524772776152,2.17147240951626,5,10,4000
7,1.13127379778676,1.08573620475813,5,100,4000
7,0.743896234144713,0.943695829088774,5,200,4000
7,0.782756951427727,0.876611270190731,5,300,4000
7,0.747283717223789,0.834520501738335,5,400,4000
7,0.729555243366464,0.804555962470013,5,500,4000
7,0.662089509505037,0.763232893550965,5,700,4000
7,0.877616758660179,0.735035259488015,5,900,4000
7,0.703901710618285,4.34294481903252,10,10,4000
7,1.48384193728421,2.17147240951626,10,100,4000
7,0.929679739420622,1.88739165817755,10,200,4000
7,0.860467340307058,1.75322254038146,10,300,4000
7,0.791111868412709,1.66904100347667,10,400,4000
7,0.949487515380853,1.60911192494003,10,500,4000
7,0.787160778098904,1.49597320044925,10,800,4000
7,0.703913481985108,1.44764827301084,10,1000,4000
8,0.384243328408516,0.217147240951626,0.5,10,4000
8,0.612523264867848,0.108573620475813,0.5,100,4000
8,0.736954930112037,0.0905557437493528,0.5,250,4000
8,0.723340180333039,0.0943695829088774,0.5,200,4000
8,0.752971887533341,0.0804555962470012,0.5,500,4000
8,0.626787998184679,0.0781624977839631,0.5,600,4000
8,0.703609561979438,0.0735035259488015,0.5,900,4000
8,0.84595052195082,0.072382413650542,0.5,1000,4000
8,0.437869556728991,0.325720861427439,0.75,10,4000
8,0.662522017211851,0.162860430713719,0.75,100,4000
8,0.709492334920794,0.141554374363316,0.75,200,4000
8,0.734497118251992,0.12517807526075,0.75,400,4000
8,0.724107204433375,0.120683394370502,0.75,500,4000
8,0.78903335476516,0.110255288923202,0.75,900,4000
8,0.70474783566597,0.114484934032645,0.75,700,4000
8,0.56488814184665,0.434294481903252,1,10,4000
8,0.7127257908892,0.255622218635331,1,50,4000
8,0.724509337346624,0.188739165817755,1,200,4000
8,0.745922959683044,0.175322254038146,1,300,4000
8,0.649729885060786,0.160911192494003,1,500,4000
8,0.687935813549986,0.156324995567926,1,600,4000
8,0.789877508935143,0.149597320044925,1,800,4000
8,0.745132054457337,0.152646578710193,1,700,4000
8,0.526401393456746,0.542868102379065,1.25,10,4000
8,0.801026891650276,0.319527773294164,1.25,50,4000
8,0.760159150772128,0.249469363989194,1.25,150,4000
8,0.746824949120194,0.219152817547683,1.25,300,4000
8,0.716286026205813,0.201138990617503,1.25,500,4000
8,0.759265848111506,0.195406244459908,1.25,600,4000
8,0.789679284446857,0.180956034126355,1.25,1000,4000
8,0.533145558458946,0.651441722854878,1.5,10,4000
8,0.751234288818501,0.325720861427439,1.5,100,4000
8,0.741661762230891,0.283108748726632,1.5,200,4000
8,0.789051069001889,0.271667231248058,1.5,250,4000
8,0.762876581456564,0.250356150521501,1.5,400,4000
8,0.763818011832992,0.241366788741004,1.5,500,4000
8,0.732332697625393,0.224395980067388,1.5,800,4000
8,0.647169939166738,0.228969868065289,1.5,700,4000
8,0.890529765537448,0.217147240951626,1.5,1000,4000
8,0.575053743063543,0.760015343330691,1.75,10,4000
8,0.669466983330031,0.380007671665345,1.75,100,4000
8,0.865446327130712,0.316945103122735,1.75,250,4000
8,0.716489567177917,0.330293540181071,1.75,200,4000
8,0.647825774571806,0.281594586864504,1.75,500,4000
8,0.715077308401396,0.261795310078619,1.75,800,4000
8,0.721875335610709,0.273568742243871,1.75,600,4000
8,0.603425208477059,0.868588963806504,2,10,4000
8,0.728632626454166,0.434294481903252,2,100,4000
8,0.677943956208443,0.37747833163551,2,200,4000
8,0.714774366523963,0.350644508076292,2,300,4000
8,0.664208973898667,0.321822384988005,2,500,4000
8,0.74999153953221,0.312649991135852,2,600,4000
8,0.859584276800959,0.294014103795206,2,900,4000
8,0.721776919182165,0.305293157420386,2,700,4000
8,0.654846447024234,1.08573620475813,2.5,10,4000
8,0.69886872022688,0.542868102379065,2.5,100,4000
8,0.695393163360458,0.471847914544387,2.5,200,4000
8,0.652508328546828,0.438305635095365,2.5,300,4000
8,0.719283567418051,0.402277981235006,2.5,500,4000
8,0.662022342958187,0.381616446775482,2.5,700,4000
8,0.726655453355211,0.373993300112313,2.5,800,4000
8,0.867174860093163,0.36191206825271,2.5,1000,4000
8,0.690294026931722,2.17147240951626,5,10,4000
8,1.02727687380815,1.08573620475813,5,100,4000
8,0.646998602774501,0.943695829088774,5,200,4000
8,0.705962419442638,0.905557437493528,5,250,4000
8,0.771188526453932,0.834520501738335,5,400,4000
8,0.643908615936478,0.804555962470013,5,500,4000
8,0.755871302284921,0.763232893550965,5,700,4000
8,0.811025629736324,0.72382413650542,5,1000,4000
8,0.839686218380099,4.34294481903252,10,10,4000
8,1.36322164951608,2.17147240951626,10,100,4000
8,0.894370937116255,1.88739165817755,10,200,4000
8,0.948262865788073,1.75322254038146,10,300,4000
8,0.81085675983268,1.47007051897603,10,900,4000
8,0.795925622798522,1.60911192494003,10,500,4000
8,0.758782313462638,1.49597320044925,10,800,4000
9,0.435205662795603,0.217147240951626,0.5,10,4000
9,0.58366790572478,0.108573620475813,0.5,100,4000
9,0.747645358222496,0.0943695829088774,0.5,200,4000
9,0.711597535272386,0.087661127019073,0.5,300,4000
9,0.62232496762811,0.0804555962470012,0.5,500,4000
9,0.647158139852248,0.0763232893550965,0.5,700,4000
9,0.748138525161406,0.0735035259488015,0.5,900,4000
9,0.772700648778417,0.072382413650542,0.5,1000,4000
9,0.497319725825257,0.325720861427439,0.75,10,4000
9,0.680400396334692,0.162860430713719,0.75,100,4000
9,0.712732615503838,0.141554374363316,0.75,200,4000
9,0.737279882441569,0.13149169052861,0.75,300,4000
9,0.715961946871557,0.12517807526075,0.75,400,4000
9,0.645258509738441,0.117243746675945,0.75,600,4000
9,0.807854405144663,0.112197990033694,0.75,800,4000
9,0.564177772779781,0.434294481903252,1,10,4000
9,0.655538174394283,0.217147240951626,1,100,4000
9,0.67694769187331,0.188739165817755,1,200,4000
9,0.766648277967968,0.166904100347667,1,400,4000
9,0.739120007584749,0.156324995567926,1,600,4000
9,0.787541923286288,0.152646578710193,1,700,4000
9,0.796500714462819,0.144764827301084,1,1000,4000
9,0.53620823821603,0.542868102379065,1.25,10,4000
9,0.717907163250878,0.271434051189532,1.25,100,4000
9,0.743663705569003,0.235923957272194,1.25,200,4000
9,0.710115357105078,0.219152817547683,1.25,300,4000
9,0.859242904152939,0.201138990617503,1.25,500,4000
9,0.695848922368991,0.186996650056157,1.25,800,4000
9,0.837126484823199,0.180956034126355,1.25,1000,4000
9,0.572755864130046,0.651441722854878,1.5,10,4000
9,0.654510896577731,0.325720861427439,1.5,100,4000
9,0.667547164312381,0.283108748726632,1.5,200,4000
9,0.770405581611331,0.262983381057219,1.5,300,4000
9,0.768713415686838,0.241366788741004,1.5,500,4000
9,0.709378030915538,0.234487493351889,1.5,600,4000
9,0.794547307167802,0.220510577846405,1.5,900,4000
9,0.564846739025974,0.760015343330691,1.75,10,4000
9,0.669890346556979,0.380007671665345,1.75,100,4000
9,0.793146001449801,0.349257109584871,1.75,150,4000
9,0.793557399807682,0.316945103122735,1.75,250,4000
9,0.829413337477384,0.292082175608417,1.75,400,4000
9,0.850564779994646,0.257262340820805,1.75,900,4000
9,0.773178521466704,0.261795310078619,1.75,800,4000
9,0.830509722681912,0.253338447776897,1.75,1000,4000
9,0.63813012134431,0.868588963806504,2,10,4000
9,0.768809945342957,0.434294481903252,2,100,4000
9,0.799340197056719,0.37747833163551,2,200,4000
9,0.675874744026874,0.350644508076292,2,300,4000
9,0.712981322993153,0.299194640089851,2,800,4000
9,0.814589756905067,0.305293157420386,2,700,4000
9,0.745095395237455,0.289529654602168,2,1000,4000
9,0.609332585993899,1.08573620475813,2.5,10,4000
9,0.72383952287027,0.542868102379065,2.5,100,4000
9,0.878085455177685,0.471847914544387,2.5,200,4000
9,0.843357888632525,0.438305635095365,2.5,300,4000
9,0.902277459317568,0.390812488919816,2.5,600,4000
9,0.824309391515934,0.367517629744008,2.5,900,4000
9,0.724860584844548,0.373993300112313,2.5,800,4000
9,0.712264590523215,2.17147240951626,5,10,4000
9,1.06044482156758,1.08573620475813,5,100,4000
9,0.669177525149309,0.943695829088774,5,200,4000
9,0.802950323514847,0.876611270190731,5,300,4000
9,0.796628787292615,0.747986600224627,5,800,4000
9,0.815616186977601,0.72382413650542,5,1000,4000
9,0.790673538386382,4.34294481903252,10,10,4000
9,1.58080423693904,2.17147240951626,10,100,4000
9,0.846646297778058,1.88739165817755,10,200,4000
9,0.740277722020241,1.66904100347667,10,400,4000
9,0.750124533175432,1.56324995567926,10,600,4000
9,0.666496636399138,1.52646578710193,10,700,4000
9,0.699875761523381,1.44764827301084,10,1000,4000
10,0.444345432449856,0.217147240951626,0.5,10,4000
10,0.67956207610266,0.127811109317666,0.5,50,4000
10,0.727060904962545,0.0997877455956775,0.5,150,4000
10,0.835566480100344,0.0905557437493528,0.5,250,4000
10,0.703364472480495,0.0834520501738335,0.5,400,4000
10,0.685819081405313,0.0763232893550965,0.5,700,4000
10,0.66098185337649,0.0747986600224627,0.5,800,4000
10,0.727748279175105,0.072382413650542,0.5,1000,4000
10,0.479061509027912,0.325720861427439,0.75,10,4000
10,0.601997163536743,0.162860430713719,0.75,100,4000
10,0.721705370168316,0.141554374363316,0.75,200,4000
10,0.729285815663193,0.135833615624029,0.75,250,4000
10,0.719779605659149,0.12517807526075,0.75,400,4000
10,0.752055411314014,0.120683394370502,0.75,500,4000
10,0.697836728533605,0.114484934032645,0.75,700,4000
10,0.790573532172202,0.110255288923202,0.75,900,4000
10,0.450012694793033,0.434294481903252,1,10,4000
10,0.641579814331662,0.217147240951626,1,100,4000
10,0.66763121484392,0.199575491191355,1,150,4000
10,0.750372232083042,0.181111487498706,1,250,4000
10,0.739343149874655,0.166904100347667,1,400,4000
10,0.70580893069501,0.156324995567926,1,600,4000
10,0.703361033371434,0.144764827301084,1,1000,4000
10,0.707742660511582,0.149597320044925,1,800,4000
10,0.589315219617639,0.542868102379065,1.25,10,4000
10,0.65016841188289,0.271434051189532,1.25,100,4000
10,0.7366940142938,0.235923957272194,1.25,200,4000
10,0.719419436138989,0.219152817547683,1.25,300,4000
10,0.73917772729064,0.208630125434584,1.25,400,4000
10,0.637430444174609,0.190808223387741,1.25,700,4000
10,0.759445827874021,0.180956034126355,1.25,1000,4000
10,0.575143109336808,0.651441722854878,1.5,10,4000
10,0.668035778665492,0.325720861427439,1.5,100,4000
10,0.654825124019946,0.283108748726632,1.5,200,4000
10,0.66552715369382,0.262983381057219,1.5,300,4000
10,0.825891688419511,0.250356150521501,1.5,400,4000
10,0.659760725818991,0.228969868065289,1.5,700,4000
10,0.806367632645764,0.217147240951626,1.5,1000,4000
10,0.753328010792953,0.224395980067388,1.5,800,4000
10,0.607621284153943,0.760015343330691,1.75,10,4000
10,0.745158958381033,0.44733888261183,1.75,50,4000
10,0.707079029631886,0.349257109584871,1.75,150,4000
10,0.793006060185093,0.316945103122735,1.75,250,4000
10,0.796753261142567,0.292082175608417,1.75,400,4000
10,0.695304725043627,0.267131512742838,1.75,700,4000
10,0.778612644945148,0.253338447776897,1.75,1000,4000
10,0.531597346569512,0.868588963806504,2,10,4000
10,0.718354741594496,0.434294481903252,2,100,4000
10,0.709927331439041,0.37747833163551,2,200,4000
10,0.745870366549465,0.350644508076292,2,300,4000
10,0.656954026950776,0.321822384988005,2,500,4000
10,0.799960225446547,0.294014103795206,2,900,4000
10,0.689519815319102,1.08573620475813,2.5,10,4000
10,0.736380723848674,0.542868102379065,2.5,100,4000
10,0.67141503396996,0.471847914544387,2.5,200,4000
10,0.794261584633294,0.438305635095365,2.5,300,4000
10,0.919943426424773,0.390812488919816,2.5,600,4000
10,0.628830937036343,0.402277981235006,2.5,500,4000
10,0.79884524924461,0.36191206825271,2.5,1000,4000
10,0.682376256876109,2.17147240951626,5,10,4000
10,1.04825838909551,1.08573620475813,5,100,4000
10,0.68473555932366,0.943695829088774,5,200,4000
10,0.72735386369488,0.876611270190731,5,300,4000
10,0.664684975561353,0.804555962470013,5,500,4000
10,0.852970837061652,0.735035259488015,5,900,4000
10,0.758529915303643,0.72382413650542,5,1000,4000
10,0.745946589604696,4.34294481903252,10,10,4000
10,1.39044096376514,2.17147240951626,10,100,4000
10,0.769325092775224,1.88739165817755,10,200,4000
10,0.855877346529509,1.75322254038146,10,300,4000
10,0.734263817617542,1.66904100347667,10,400,4000
10,0.679238058866805,1.56324995567926,10,600,4000
10,0.833873589881769,1.44764827301084,10,1000,4000
10,0.875676673432108,1.47007051897603,10,900,4000
11,0.347052630761542,0.217147240951626,0.5,10,4000
11,0.66047187706877,0.0997877455956775,0.5,150,4000
11,0.711888505122502,0.0905557437493528,0.5,250,4000
11,0.713309810088417,0.0834520501738335,0.5,400,4000
11,0.681606479775485,0.0781624977839631,0.5,600,4000
11,0.658779390161678,0.0763232893550965,0.5,700,4000
11,0.741630634919164,0.0735035259488015,0.5,900,4000
11,0.420462601038444,0.325720861427439,0.75,10,4000
11,0.560264553709127,0.162860430713719,0.75,100,4000
11,0.67455048523403,0.141554374363316,0.75,200,4000
11,0.680412385376613,0.135833615624029,0.75,250,4000
11,0.740637352446461,0.12517807526075,0.75,400,4000
11,0.860378052986949,0.117243746675945,0.75,600,4000
11,0.711520116881911,0.110255288923202,0.75,900,4000
11,0.559442948483154,0.434294481903252,1,10,4000
11,0.648864537415998,0.217147240951626,1,100,4000
11,0.853497947994741,0.181111487498706,1,250,4000
11,0.758623894723918,0.175322254038146,1,300,4000
11,0.734076366672875,0.166904100347667,1,400,4000
11,0.738441127173614,0.156324995567926,1,600,4000
11,0.775558438811853,0.147007051897603,1,900,4000
11,0.628391070088851,0.542868102379065,1.25,10,4000
11,0.686283817418734,0.271434051189532,1.25,100,4000
11,0.770014264655297,0.226389359373382,1.25,250,4000
11,0.765442094275627,0.208630125434584,1.25,400,4000
11,0.671358947921473,0.201138990617503,1.25,500,4000
11,0.661686421217049,0.190808223387741,1.25,700,4000
11,0.830583720058586,0.180956034126355,1.25,1000,4000
11,0.562368512945922,0.651441722854878,1.5,10,4000
11,0.661560032293004,0.325720861427439,1.5,100,4000
11,0.741218744749082,0.283108748726632,1.5,200,4000
11,0.773627462530958,0.271667231248058,1.5,250,4000
11,0.693836617904193,0.250356150521501,1.5,400,4000
11,0.65687396144068,0.234487493351889,1.5,600,4000
11,0.742877457348616,0.220510577846405,1.5,900,4000
11,0.600634709159314,0.760015343330691,1.75,10,4000
11,0.8238674780067,0.380007671665345,1.75,100,4000
11,0.753400695071849,0.330293540181071,1.75,200,4000
11,0.703661048405915,0.306813944566756,1.75,300,4000
11,0.674486460271095,0.281594586864504,1.75,500,4000
11,0.676257815038277,0.273568742243871,1.75,600,4000
11,0.793064961636758,0.257262340820805,1.75,900,4000
11,0.577926578683875,0.868588963806504,2,10,4000
11,0.720891274371572,0.434294481903252,2,100,4000
11,0.685490828310043,0.37747833163551,2,200,4000
11,0.707657984851641,0.350644508076292,2,300,4000
11,0.813408866573588,0.333808200695334,2,400,4000
11,0.711674925466537,0.305293157420386,2,700,4000
11,0.746852809296891,0.289529654602168,2,1000,4000
11,0.732576161450046,1.08573620475813,2.5,10,4000
11,0.749491808040335,0.542868102379065,2.5,100,4000
11,0.8803726698605,0.498938727978388,2.5,150,4000
11,0.736872769036923,0.452778718746764,2.5,250,4000
11,0.800453397827527,0.417260250869168,2.5,400,4000
11,0.849975178505961,0.373993300112313,2.5,800,4000
11,0.735331312340547,0.36191206825271,2.5,1000,4000
11,0.644387103963965,2.17147240951626,5,10,4000
11,1.13821515287157,1.08573620475813,5,100,4000
11,0.83861478934402,0.997877455956775,5,150,4000
11,0.867443794798941,0.905557437493528,5,250,4000
11,0.888601475919722,0.834520501738335,5,400,4000
11,0.737410260145707,0.781624977839631,5,600,4000
11,0.717941563182252,0.747986600224627,5,800,4000
11,0.811015558327851,4.34294481903252,10,10,4000
11,1.61318163944767,2.17147240951626,10,100,4000
11,0.895526840999427,1.81111487498706,10,250,4000
11,0.797069248499708,1.66904100347667,10,400,4000
11,0.922745496149281,1.60911192494003,10,500,4000
11,0.628704924543915,1.52646578710193,10,700,4000
11,0.782341101983216,1.49597320044925,10,800,4000
11,0.75974741795781,1.44764827301084,10,1000,4000
12,0.392218875441483,0.217147240951626,0.5,10,4000
12,0.667748425580829,0.108573620475813,0.5,100,4000
12,0.77575824622688,0.0943695829088774,0.5,200,4000
12,0.739906934130735,0.087661127019073,0.5,300,4000
12,0.655281401998608,0.0804555962470012,0.5,500,4000
12,0.707581146400375,0.0763232893550965,0.5,700,4000
12,0.500466734398903,0.325720861427439,0.75,10,4000
12,0.577124526969836,0.162860430713719,0.75,100,4000
12,0.744436454308137,0.141554374363316,0.75,200,4000
12,0.718380348864388,0.13149169052861,0.75,300,4000
12,0.720219566529304,0.117243746675945,0.75,600,4000
12,0.850882907383542,0.110255288923202,0.75,900,4000
12,0.757053593146176,0.108573620475813,0.75,1000,4000
12,0.552836225226121,0.434294481903252,1,10,4000
12,0.675754946850698,0.217147240951626,1,100,4000
12,0.722319979180414,0.199575491191355,1,150,4000
12,0.87482362483717,0.181111487498706,1,250,4000
12,0.796697121874678,0.175322254038146,1,300,4000
12,0.836090559077653,0.160911192494003,1,500,4000
12,0.76752461871851,0.149597320044925,1,800,4000
12,0.570466920106524,0.542868102379065,1.25,10,4000
12,0.661735107089843,0.271434051189532,1.25,100,4000
12,0.740631163497953,0.249469363989194,1.25,150,4000
12,0.77246330742996,0.226389359373382,1.25,250,4000
12,0.849063732740502,0.208630125434584,1.25,400,4000
12,0.638122958675736,0.190808223387741,1.25,700,4000
12,0.838119975592934,0.183758814872004,1.25,900,4000
12,0.605190906571281,0.651441722854878,1.5,10,4000
12,0.620690712509069,0.325720861427439,1.5,100,4000
12,0.746274294978903,0.271667231248058,1.5,250,4000
12,0.704396595454534,0.262983381057219,1.5,300,4000
12,0.635243505684838,0.241366788741004,1.5,500,4000
12,0.755092613889619,0.224395980067388,1.5,800,4000
12,0.788262743009091,0.217147240951626,1.5,1000,4000
12,0.634107350771902,0.760015343330691,1.75,10,4000
12,0.63276444592688,0.380007671665345,1.75,100,4000
12,0.70743635766585,0.349257109584871,1.75,150,4000
12,0.770762779431058,0.316945103122735,1.75,250,4000
12,0.698310857818613,0.306813944566756,1.75,300,4000
12,0.707707781148981,0.273568742243871,1.75,600,4000
12,0.865455325245758,0.257262340820805,1.75,900,4000
12,0.670136208116206,0.261795310078619,1.75,800,4000
12,0.762261291712688,0.253338447776897,1.75,1000,4000
12,0.554843549600964,0.868588963806504,2,10,4000
12,0.745444341239636,0.39915098238271,2,150,4000
12,0.693790631463369,0.350644508076292,2,300,4000
12,0.802948845533522,0.294014103795206,2,900,4000
12,0.704515482157176,1.08573620475813,2.5,10,4000
12,0.792983562836812,0.542868102379065,2.5,100,4000
12,0.778415474985235,0.471847914544387,2.5,200,4000
12,0.841054884197886,0.417260250869168,2.5,400,4000
12,0.663086468899948,0.390812488919816,2.5,600,4000
12,0.749588714238019,0.36191206825271,2.5,1000,4000
12,0.753646460982569,0.373993300112313,2.5,800,4000
12,0.691109466668669,2.17147240951626,5,10,4000
12,0.982877719786721,1.08573620475813,5,100,4000
12,0.828728864312502,0.997877455956775,5,150,4000
12,0.779527313552369,0.876611270190731,5,300,4000
12,0.724522755754503,0.781624977839631,5,600,4000
12,0.883386403039269,0.735035259488015,5,900,4000
12,0.895666365446959,4.34294481903252,10,10,4000
12,1.48738085324227,2.17147240951626,10,100,4000
12,0.724002413432297,1.81111487498706,10,250,4000
12,0.824479031927412,1.66904100347667,10,400,4000
12,0.708750287072662,1.56324995567926,10,600,4000
12,0.890200023509292,1.44764827301084,10,1000,4000
13,0.452068182583873,0.217147240951626,0.5,10,4000
13,0.683709169541561,0.0997877455956775,0.5,150,4000
13,0.687547231162378,0.0905557437493528,0.5,250,4000
13,0.692899306984467,0.0804555962470012,0.5,500,4000
13,0.756602674220058,0.0747986600224627,0.5,800,4000
13,0.505087577954816,0.325720861427439,0.75,10,4000
13,0.740775898692956,0.191716663976499,0.75,50,4000
